site_id,latitude,longitude,utm_x,utm_y,pop_covered,pop_unique_covered,overlap_ratio_network,total_unique_pop_network,elevation_m,slope_deg,neighbour_weight,dist_to_school_m,dist_to_hospital_m,dist_to_road_m,dist_to_residential_m,dist_to_industrial_m,site_accessibility_score,antenna_height_m,region_type,bts_type,coverage_radius_m,power_W
BTS_00209,16.493718228973368,107.58471037529266,775931.9794893239,1825316.884989877,19451.02,0.0,96.07898208383826,858764.1875,0,89.98752,0,2431.078343520248,1597.270504914254,12.300725227076935,30.941791698098314,927.2578382982668,0.9938496373864615,17.0,mountain,5G_macro,1000,10000
BTS_02633,16.417916936994988,107.56791551639502,774244.6389931245,1816901.7692967658,19417.33,0.0,96.07898208383826,858764.1875,13,89.99293,0,5223.872616346721,5456.80680275737,17.373859047915786,1540.5719476504667,3664.6345671569966,0.9913130704760421,33.4,mountain,4G_remote,2500,1200
BTS_02555,16.357083603904986,107.72874884908501,791522.3347762248,1810390.7161058967,19413.41,0.0,96.07898208383826,858764.1875,7,89.97503,0,871.5481119296468,15816.25460324359,16.550823553456794,1543.2811729687987,3276.8059884493623,0.9917245882232716,28.0,mountain,4G_remote,2500,1200
BTS_06150,16.41291693701498,107.588748849645,776477.9173940367,1816376.5321959944,19410.33,0.0,96.07898208383826,858764.1875,18,89.99307,0,5259.545437641035,6199.702140031745,45.89454626448864,1731.5104624315993,4221.867484336527,0.9770527268677557,33.3,mountain,4G_remote,2500,1200
BTS_00676,16.532803311538643,107.55837005652567,773063.4620783722,1829608.2324016157,19404.61,0.0,96.07898208383826,858764.1875,6,89.98727,0,6279.641227666072,5262.358497753702,11.949072804250926,807.7614219790865,4545.348123290886,0.9940254635978746,29.6,mountain,4G_remote,2500,1200
BTS_03618,16.36541693720498,107.719582182455,790530.0549435879,1811300.2830522796,19401.51,0.0,96.07898208383826,858764.1875,3,89.98883,0,2151.5014056743166,14471.621556497408,47.72623276670015,783.7296513630853,2561.7826384742257,0.97613688361665,34.4,mountain,4G_remote,2500,1200
BTS_03388,16.537916936514982,107.564582183075,773719.6594713652,1830182.8255478544,19393.59,0.0,96.07898208383826,858764.1875,4,89.97503,0,6827.278682016577,5686.695479242233,5.401959620611705,1629.8094193701013,5276.502467481042,0.9972990201896942,24.0,mountain,4G_remote,2500,1200
BTS_00779,16.48666693672746,107.4987488499393,766759.7862984642,1824420.5274734083,19321.7,0.0,96.07898208383826,858764.1875,11,89.981995,0,6970.634159653541,7770.043827279592,10.252675252691192,1388.206856948897,2494.5090530461725,0.9948736623736544,36.4,mountain,4G_remote,2500,1200
BTS_03396,16.536250269854982,107.502082183325,767047.6620589232,1829914.2534757403,19313.1,0.0,96.07898208383826,858764.1875,5,89.97153,0,9305.091819865442,6783.173050224519,49.979174634523694,1167.279805791953,3968.783981242416,0.9750104126827381,24.4,mountain,4G_remote,2500,1200
BTS_03236,16.413750270344984,107.59291551629501,776921.9929515033,1816474.4872914394,19308.91,0.0,96.07898208383826,858764.1875,24,89.983284,0,5182.816326573669,6152.467040967321,30.009401628735368,1668.8940607527352,3831.8121282738866,0.9849952991856323,36.6,mountain,4G_remote,2500,1200
BTS_05834,16.366250270534984,107.73041551574501,791686.869275463,1811408.084235338,19306.29,0.0,96.07898208383826,858764.1875,6,89.98946,0,1401.945604368618,15235.37561933864,33.30749026761246,1058.0504735280083,3487.459983209156,0.9833462548661938,32.8,mountain,4G_remote,2500,1200
BTS_05367,16.37291693717498,107.727915515755,791409.7137919033,1812142.6579693358,19283.81,3.841597080230713,96.07898208383826,858764.1875,2,89.95974,0,2181.6158853308834,14542.954458675595,74.07855696080492,506.6361804078906,2969.7756848876847,0.9629607215195976,30.8,mountain,4G_remote,2500,1200
BTS_00588,16.36239610499111,107.73166551669372,791826.2278211343,1810983.128752192,19266.62,0.0,96.07898208383826,858764.1875,7,89.98594,0,966.6050625239612,15624.52810307384,8.898630365008868,1453.1945527557932,3810.629948015844,0.9955506848174955,35.0,mountain,4G_remote,2500,1200
BTS_02401,16.436250270254984,107.585415516325,776088.7299858483,1818955.3146754901,19247.76,0.0,96.07898208383826,858764.1875,24,89.98658,0,2705.305036322278,3629.8905161876323,14.24008448661666,16.09320269047817,3470.5864716059714,0.9928799577566917,21.6,mountain,5G_macro,1000,10000
BTS_03422,16.374166937177275,107.7262488490233,791229.7002649694,1812278.6713490032,19227.81,194.45993041992188,96.07898208383826,858764.1875,4,89.95499,0,2385.096563092765,14317.739998046174,24.873879461405043,362.9042318720358,2761.82493673523,0.9875630602692975,26.6,mountain,4G_remote,2500,1200
BTS_02859,16.353750270997725,107.72916551581692,791571.831727329,1810022.232448549,19225.71,0.0,96.07898208383826,858764.1875,5,89.982346,0,813.0670221621676,16113.587388156535,78.80010003556895,1256.350218984641,2905.0674905226133,0.9605999499822155,29.8,mountain,4G_remote,2500,1200
BTS_03316,16.49541693668498,107.588748849645,776360.9420663926,1825510.490464613,19203.59,0.0,96.07898208383826,858764.1875,7,89.98714,0,2342.510738838807,2066.9047941624885,65.84110942025103,53.70250727200519,555.7858326765502,0.9670794452898744,26.7,mountain,5G_macro,1000,10000
BTS_05676,16.549583603134984,107.449582183535,761423.4359715704,1831321.3312220105,19189.54,4854.47119140625,96.07898208383826,858764.1875,8,89.979866,0,14591.213700733057,985.6739032782751,90.6454401620716,309.91410836115404,2184.411512962185,0.9546772799189642,24.3,mountain,4G_remote,2500,1200
BTS_06360,16.35458360391499,107.722082182445,790813.3616149896,1810104.3518055275,19150.41,0.0,96.07898208383826,858764.1875,8,89.9852,0,1557.4452672401299,15534.016275595799,55.91520422979162,1924.989848958563,3187.350349076166,0.9720423978851042,23.7,mountain,4G_remote,2500,1200
BTS_03616,16.36458360387498,107.71874884912502,790442.2087653709,1811206.8211574766,19123.0,0.0,96.07898208383826,858764.1875,4,89.99168,0,2181.662524915556,14476.80285681593,58.20562789451241,904.1518360058203,2555.803984317319,0.9708971860527438,30.1,mountain,4G_remote,2500,1200
BTS_05545,16.457916936834984,107.55374884978501,772674.9445920633,1821311.1106972387,19107.66,0.0,96.07898208383826,858764.1875,7,89.93634,0,2107.843880698949,2324.133652574918,10.073092085346211,0.0,969.3259947336203,0.9949634539573269,28.7,mountain,5G_macro,1000,10000
BTS_03867,16.41375027034498,107.577082183025,775230.0333004778,1816452.90208366,19096.59,0.0,96.07898208383826,858764.1875,28,89.990906,0,5325.383804046447,5899.709091846719,37.43101042038079,1624.9338942853221,4596.294492908424,0.9812844947898096,30.2,mountain,4G_remote,2500,1200
BTS_00625,16.351805826581064,107.72735995980385,791381.6983551157,1809804.3452396055,19088.75,0.0,96.07898208383826,858764.1875,9,89.99153,0,1057.3089131578624,16140.07411232239,34.28211118050357,1305.655909802145,2727.383063223169,0.9828589444097482,22.3,mountain,4G_remote,2500,1200
BTS_04566,16.413750270344984,107.700415515865,788409.9875947986,1816624.5469241703,19076.82,0.0,96.07898208383826,858764.1875,5,89.98714,0,7560.65987925,9465.090586449445,24.568277292924307,455.4891799713498,2125.0577858505217,0.9877158613535378,30.6,mountain,4G_remote,2500,1200
BTS_01336,16.490972492578578,107.56847107234115,774201.2320792,1824990.7331287195,19057.87,0.0,96.07898208383826,858764.1875,4,89.97503,0,1725.6828317286675,545.8795933818079,51.055947405292216,77.92252415658974,1890.1318068523956,0.9744720262973539,24.1,mountain,5G_macro,1000,10000
BTS_04924,16.35708360390498,107.731248849075,791789.5903971794,1810394.3050692023,19046.26,0.0,96.07898208383826,858764.1875,6,89.969986,0,616.5007729356963,16003.672387029364,48.15277255889666,1379.789039429475,3251.304527157164,0.9759236137205517,23.9,mountain,4G_remote,2500,1200
BTS_06458,16.41958360365499,107.565415516405,773975.1595668877,1817082.905643377,19023.21,2.6212990283966064,96.07898208383826,858764.1875,12,89.991,0,5167.112828116761,5309.706938570374,48.35058589070275,1572.9515615152152,3373.9157216911876,0.9758247070546486,27.1,mountain,4G_remote,2500,1200
BTS_00140,16.476401789523962,107.55575642748624,772863.5284126615,1823360.3231392903,19011.34,312.4605712890625,96.07898208383826,858764.1875,8,89.95974,0,785.1267256492356,2040.5841857437663,7.880200906209551,0.0,1361.5135322917367,0.9960598995468952,23.8,mountain,5G_macro,1000,10000
BTS_06346,16.53541693652498,107.561248849755,773367.2143793938,1829901.506691665,18904.66,0.0,96.07898208383826,858764.1875,1,89.93634,0,6551.637690460127,5472.214538314699,138.33935189094498,1202.4479860932677,4904.327781925143,0.9308303240545275,31.3,mountain,4G_remote,2500,1200
BTS_04969,16.35041693726498,107.72874884908501,791532.2410225158,1809652.5531432822,18846.61,0.0,96.07898208383826,858764.1875,9,89.98727,0,990.6599397778019,16353.772633873223,23.59147745237689,1107.5903889178999,2547.3929494783806,0.9882042612738116,21.6,mountain,4G_remote,2500,1200
BTS_01622,16.50458360331498,107.639582182775,781777.5590357087,1826595.8066821478,18844.42,0.578108012676239,96.07898208383826,858764.1875,4,89.979866,0,5284.102679850643,5211.123224078141,269.84832540294724,334.25656425891333,4830.0935259261,0.8650758372985263,22.4,mountain,4G_remote,2500,1200
BTS_04732,16.538750269844982,107.563748849745,773629.4911621774,1830273.952373165,18833.37,0.0,96.07898208383826,858764.1875,5,89.97153,0,6918.062652075742,5790.225872092755,19.805718247001117,1619.589998692879,5335.67232945666,0.9900971408764995,30.1,mountain,4G_remote,2500,1200
BTS_03077,16.5554169368621,107.51583218333155,768489.4442367253,1832054.509942193,18829.86,0.0,96.07898208383826,858764.1875,3,89.981995,0,10113.499002463335,8033.551945409907,69.95290899503644,1177.798414752421,6392.4167862380355,0.9650235455024818,20.3,mountain,4G_remote,2500,1200
BTS_01387,16.45000027062221,107.52249884990543,769347.3478791406,1820392.7305803134,18812.4,0.0,96.07898208383826,858764.1875,8,89.982346,0,5223.179772564851,5752.013807745067,20.884927784377798,1173.592865223957,2834.0030449665783,0.989557536107811,29.3,mountain,4G_remote,2500,1200
BTS_01795,16.537083603601687,107.50333218338126,767179.9983677347,1830008.1717547132,18725.15,0.0,96.07898208383826,858764.1875,6,89.99181,0,9278.78569470085,6889.636172173169,12.02644579126032,1308.9539328366093,4130.452173581582,0.9939867771043699,37.2,mountain,4G_remote,2500,1200
BTS_00838,16.51750026993741,107.61458218280625,779088.6565179587,1827991.0931286844,18700.47,159.25729370117188,96.07898208383826,858764.1875,4,89.993286,0,4784.837772997556,5710.266646895246,63.33644108682205,383.15383076846365,3468.9432483536666,0.968331779456589,19.3,mountain,4G_remote,2500,1200
BTS_00396,16.484583603394977,107.498748850005,766762.6425359389,1824189.8850012668,18683.6,0.0,96.07898208383826,858764.1875,11,89.984085,0,6936.317692968827,7774.5714877042965,56.8756282365613,1599.1341463882286,2553.0500188622345,0.9715621858817194,26.3,mountain,4G_remote,2500,1200
BTS_02059,16.485416936724977,107.49791551667501,766672.4874277213,1824281.039867926,18677.66,0.0,96.07898208383826,858764.1875,12,89.97503,0,7037.229363030296,7860.936259923729,14.61761319769534,1551.6574465849433,2441.4871413721926,0.9926911934011523,23.1,mountain,4G_remote,2500,1200
BTS_05701,16.352916937254978,107.72374884910501,790994.0054257868,1809922.1978027388,18667.7,0.0,96.07898208383826,858764.1875,10,89.95974,0,1399.3565265589268,15790.332006341589,17.87636483002447,1707.809860589696,2952.3285251212924,0.9910618175849878,29.5,mountain,4G_remote,2500,1200
BTS_04546,16.362916937627933,107.733332182467,792003.617974285,1811043.193411737,18648.65,0.0,96.07898208383826,858764.1875,7,89.98658,0,934.3450335714216,15714.94473839407,8.169861799798827,1538.792385538177,3892.6553026743854,0.9959150691001006,36.0,mountain,4G_remote,2500,1200
BTS_04689,16.536250269854982,107.50624884997501,767492.610297482,1829919.7920710805,18628.15,0.0,96.07898208383826,858764.1875,6,89.99252,0,8998.955598226386,7214.166553236118,26.795737722194684,1611.1707549995472,4361.276163963113,0.9866021311389026,31.0,mountain,4G_remote,2500,1200
BTS_02492,16.356250270574982,107.73374884906501,792058.0872622827,1810305.6266152149,18603.45,0.0,96.07898208383826,858764.1875,6,89.99104,0,333.98217784505164,16258.10313683337,22.29505673308959,1168.2553322906517,3155.4336305032048,0.9888524716334552,29.5,mountain,4G_remote,2500,1200
BTS_05952,16.476250270094983,107.608748849565,778524.7144810162,1823415.958322633,18599.91,0.0,96.07898208383826,858764.1875,3,89.982346,0,1010.791955822843,2584.699951569162,51.73595658424723,0.0,2283.714994260362,0.9741320217078764,26.3,mountain,5G_macro,1000,10000
BTS_04008,16.44541693688498,107.525415516565,769665.2908723463,1819889.1994853832,18576.03,0.0,96.07898208383826,858764.1875,8,89.97153,0,5280.645541218071,5652.632846241099,48.500203701368605,822.0116233559429,2546.209545668369,0.9757498981493157,30.4,mountain,4G_remote,2500,1200
BTS_00836,16.354583603914985,107.734582182395,792149.6552310982,1810122.283192011,18529.42,0.0,96.07898208383826,858764.1875,7,89.95974,0,227.4574081443179,16451.387705269848,24.367449750673835,963.3420267502041,2974.97323662034,0.9878162751246631,32.9,mountain,4G_remote,2500,1200
BTS_04726,16.36041693722498,107.73374884906501,792051.8827812071,1810766.9802479302,18478.08,0.0,96.07898208383826,858764.1875,3,89.98594,0,664.284671627494,15936.952138561926,32.981534565308024,1598.4495848802228,3616.666822078154,0.983509232717346,28.5,mountain,4G_remote,2500,1200
BTS_01205,16.48300027306367,107.64549885087831,782440.8958716798,1824214.4040750044,18461.75,0.0,96.07898208383826,858764.1875,4,89.99006,0,4981.001643496813,3360.7547426010087,8.486315740523994,332.30923638433677,5400.324671324803,0.995756842129738,29.5,mountain,4G_remote,2500,1200
BTS_03841,16.452500270197387,107.6129155161463,779003.842308442,1820792.197554496,18440.98,96.0367431640625,96.07898208383826,858764.1875,5,89.95499,0,2424.1789745643423,1560.7142539855427,16.71969583036715,0.0,1365.874982570474,0.9916401520848164,25.3,mountain,5G_macro,1000,10000
BTS_04715,16.423750270304982,107.792915515495,798280.4242524257,1817865.863687953,18420.35,0.0,96.07898208383826,858764.1875,10,89.9852,0,9693.859029497933,18313.41322490716,49.16295967459148,7325.843004376583,7667.924767405008,0.9754185201627043,28.7,mountain,4G_remote,2500,1200
BTS_05575,16.423750270304982,107.805415515445,799616.3118408135,1817884.3314120553,18381.96,0.0,96.07898208383826,858764.1875,6,89.96817,0,10575.16451966705,19619.85497735585,68.97497742218081,8568.469675683717,8921.384151186168,0.9655125112889096,28.5,mountain,4G_remote,2500,1200
BTS_03840,16.53625026985498,107.560415516425,773277.0468219284,1829992.6349278423,18362.44,0.0,96.07898208383826,858764.1875,4,89.979866,0,6647.113555452581,5580.828160924495,11.449333347740602,1170.1297790468998,4969.170424651247,0.9942753333261297,31.2,mountain,4G_remote,2500,1200
BTS_05991,16.40458360371499,107.702082182525,788601.6347460711,1815611.9623223266,18354.58,0.0,96.07898208383826,858764.1875,14,89.9925,0,6607.826266521097,10187.470845548953,27.522851262234713,435.57077971403334,1390.03710602299,0.9862385743688826,19.3,mountain,4G_remote,2500,1200
BTS_04711,16.482916936734984,107.50458218331501,767388.0252353722,1824013.0951566533,18332.81,0.0,96.07898208383826,858764.1875,5,89.98456,0,6295.015175452809,7161.11429105082,10.552867483792415,1105.9548222514604,3202.899258043151,0.9947235662581038,27.9,mountain,4G_remote,2500,1200
BTS_01236,16.55513915899125,107.50763773925281,767614.845628398,1832012.8204434828,18298.43,0.0,96.07898208383826,858764.1875,5,89.984085,0,10552.189275459637,7158.035594619229,17.012793341968376,1207.7032369027213,5710.549031566263,0.9914936033290158,31.2,mountain,4G_remote,2500,1200
BTS_05512,16.42541693696498,107.795415515485,798545.0528217179,1818054.1010691938,18285.23,0.0,96.07898208383826,858764.1875,11,89.97503,0,10004.87216400434,18535.835517401283,27.168367841511408,7644.625388816462,7851.638920000407,0.9864158160792443,24.6,mountain,4G_remote,2500,1200
BTS_02800,16.492916936694982,107.580415516345,775474.3527692531,1825222.2955893998,18281.88,0.0,96.07898208383826,858764.1875,4,89.909966,0,2610.859803311438,1157.9916627690156,25.75881936238061,31.62257968627773,1383.7340744588248,0.9871205903188097,31.8,mountain,5G_macro,1000,10000
BTS_02469,16.406805826364067,107.8156932927822,800740.7960216978,1816023.2887962526,18280.96,0.0,96.07898208383826,858764.1875,12,89.95974,0,9230.809281922211,21136.969518631075,47.53467419720924,9216.300337168148,10659.465108882807,0.9762326629013954,31.0,mountain,4G_remote,2500,1200
BTS_03192,16.422083603644985,107.802082182125,799262.6278035238,1817694.8472692617,18269.89,0.0,96.07898208383826,858764.1875,11,89.98752,0,10195.58511678242,19309.90715719217,15.378824075654322,8170.868065060106,8647.964704499815,0.9923105879621729,21.6,mountain,4G_remote,2500,1200
BTS_04523,16.55625026977498,107.519582183255,768888.7046315486,1832151.785544694,18269.44,0.0,96.07898208383826,858764.1875,4,89.97749,0,10001.216330030136,8438.24481056379,37.08440645088293,775.3301153641376,6762.04964247331,0.9814577967745586,28.9,mountain,4G_remote,2500,1200
BTS_05888,16.539583603174982,107.49624885001501,766420.157048752,1830275.5438238117,18261.96,0.0,96.07898208383826,858764.1875,3,89.981995,0,10006.610408058676,6089.563163368968,51.55242587418236,632.9911458684708,3663.6188626306484,0.9742237870629088,29.6,mountain,4G_remote,2500,1200
BTS_04717,16.422916937389324,107.80749884883878,799840.2403761134,1817795.1414334574,18247.97,0.0,96.07898208383826,858764.1875,9,89.978165,0,10666.035611792066,19856.637497736312,27.78484733677526,8748.10316986807,9161.90435218221,0.9861075763316124,30.4,mountain,4G_remote,2500,1200
BTS_02827,16.483750270064984,107.50291551665501,767208.8527576883,1824103.1436457597,18230.27,0.0,96.07898208383826,858764.1875,4,89.990456,0,6482.996546059643,7333.7015265234695,26.646877218613874,1269.930984087487,3005.829179841276,0.986676561390693,29.3,mountain,4G_remote,2500,1200
BTS_03860,16.496250270014983,107.58958218297501,776448.7705655905,1825603.895937098,18209.25,0.0,96.07898208383826,858764.1875,6,89.99471,0,2383.642889297823,2188.394566020477,21.351489862276452,0.0,533.5962485112858,0.9893242550688618,32.8,mountain,5G_macro,1000,10000
BTS_04554,16.405416937044976,107.814582182075,800624.1743921463,1815867.845310087,18208.92,0.0,96.07898208383826,858764.1875,9,89.979866,0,9259.970246828718,21066.128659739858,72.75140129013897,9082.131611540171,10623.154384501831,0.9636242993549305,32.7,mountain,4G_remote,2500,1200
BTS_02392,16.517083603264982,107.616248849535,779267.2654057185,1827947.272795424,18189.05,162.8880157470703,96.07898208383826,858764.1875,6,89.97153,0,4805.665712631403,5828.262022464884,18.119600948225532,538.2217328374302,3549.8223857763023,0.9909401995258872,19.1,mountain,4G_remote,2500,1200
BTS_04776,16.42541693696498,107.807082182105,799791.8724392228,1818071.3520416105,18180.33,0.0,96.07898208383826,858764.1875,7,89.909966,0,10831.675996888605,19758.184103409312,151.75189529096724,8799.406153997783,9033.885283009293,0.9241240523545163,30.3,mountain,4G_remote,2500,1200
BTS_00398,16.466964556887493,107.55458218256192,772751.3081904002,1822313.9178644912,18168.27,0.0,96.07898208383826,858764.1875,8,89.978165,0,1375.1254279284788,2010.6675942968477,7.066007231332945,0.0,1950.0825448049661,0.9964669963843336,22.7,mountain,5G_macro,1000,10000
BTS_01337,16.499583603334983,107.492915516695,766119.0277182107,1825842.7986681638,18159.23,0.0,96.07898208383826,858764.1875,7,89.98763,0,7929.671310435729,8046.073670030145,62.821524084765436,853.6336770734368,2028.5136799317434,0.9685892379576173,35.4,mountain,4G_remote,2500,1200
BTS_00309,16.403472493044074,107.81902662610229,801102.2016366669,1815659.1344031037,18155.85,0.0,96.07898208383826,858764.1875,11,89.95974,0,8739.758660196721,21582.972794005673,41.69823117177807,9537.725947135783,11144.05927946545,0.979150884414111,28.9,mountain,4G_remote,2500,1200
BTS_03247,16.53375026986499,107.55708218310501,772924.5935439204,1829711.3246663853,18154.68,0.0,96.07898208383826,858764.1875,5,89.95499,0,6396.519653027617,5401.054164047714,5.712296067898493,722.5251515546761,4617.6479712753735,0.9971438519660507,26.3,mountain,4G_remote,2500,1200
BTS_06259,16.359583603894983,107.717915515795,790360.5314648824,1810652.01113688,18152.73,0.0,96.07898208383826,858764.1875,9,89.9852,0,2062.279282352591,14824.260032169494,31.56930191057022,1451.20169554997,2904.059983432621,0.9842153490447149,21.4,mountain,4G_remote,2500,1200
BTS_00956,16.537916936514982,107.50458218331501,767312.3335658,1830102.090927487,18120.34,0.0,96.07898208383826,858764.1875,7,89.98714,0,9255.251880918997,6998.241621708544,18.32854819110601,1451.1586046594193,4292.165750009687,0.990835725904447,28.1,mountain,4G_remote,2500,1200
BTS_05637,16.40708360370499,107.82541551536501,801779.4974299457,1816068.50846883,18119.66,0.0,96.07898208383826,858764.1875,8,89.97749,0,8360.29642832116,22129.447557866933,76.01475583746252,10252.802645941683,10930.500928356538,0.9619926220812688,36.4,mountain,4G_remote,2500,1200
BTS_05873,16.540000269847447,107.56291551634762,773538.7357702106,1830411.210086775,18119.36,0.0,96.07898208383826,858764.1875,3,89.969986,0,7056.149867302836,5940.305359091968,79.42801299871199,1631.2512770800827,5441.436668618132,0.960285993500644,36.7,mountain,4G_remote,2500,1200
BTS_01366,16.482916937150488,107.50083218339121,766987.4619932242,1824008.1276325735,18107.6,0.0,96.07898208383826,858764.1875,10,89.982346,0,6693.034368460034,7560.950870994207,6.180409501570922,1502.890805898542,2822.4143936441687,0.9969097952492145,28.9,mountain,4G_remote,2500,1200
BTS_03996,16.475416936764983,107.64374884942501,782264.94643329,1823372.334906003,18098.26,0.0,96.07898208383826,858764.1875,2,89.98594,0,4750.505627719437,2620.9172366520434,16.41856131828788,535.3683240544434,4568.61625101645,0.991790719340856,41.2,mountain,4G_remote,2500,1200
BTS_04181,16.40291693705499,107.82041551538501,801251.5071586585,1815599.6813439862,18085.46,0.0,96.07898208383826,858764.1875,9,89.96817,0,8580.00406608097,21742.869560846528,38.82637140842149,9681.824242946708,11150.017335206192,0.9805868142957892,28.1,mountain,4G_remote,2500,1200
BTS_04772,16.57125026971498,107.531248849875,770113.5187306392,1833828.1130740352,18068.39,1076.9959716796875,96.07898208383826,858764.1875,2,89.93634,0,11052.782849096342,9903.409526696867,73.62510990880054,575.1170042104817,8783.763362006592,0.9631874450455997,32.1,mountain,4G_remote,2500,1200
BTS_03376,16.492916936694982,107.605415516245,778144.7947894583,1825256.628540028,18068.38,0.0,96.07898208383826,858764.1875,2,89.97153,0,1892.0841561787247,3681.3668147416256,9.708188060737571,0.0,1177.1809507535047,0.9951459059696313,26.1,mountain,5G_macro,1000,10000
BTS_00184,16.481250270074984,107.505415516645,767479.3300412216,1823829.6853560396,18067.92,0.0,96.07898208383826,858764.1875,6,89.98763,0,6187.477412724639,7086.464925688831,18.10795406603352,1007.4936212515278,3345.555537968738,0.9909460229669832,33.1,mountain,4G_remote,2500,1200
BTS_05877,16.419583603654978,107.806248848775,799711.765075174,1817424.185880585,18054.01,0.0,96.07898208383826,858764.1875,10,89.97503,0,10312.673640248642,19805.127888036826,77.93199201365991,8508.301018209697,9162.856603035876,0.9610340039931701,35.2,mountain,4G_remote,2500,1200
BTS_04179,16.40375027038499,107.824582182035,801695.5724551415,1815698.158798366,18041.07,0.0,96.07898208383826,858764.1875,8,89.99297,0,8239.512077590334,22143.73772546393,149.462090757495,10132.290551844108,10811.779062294443,0.9252689546212525,23.6,mountain,4G_remote,2500,1200
BTS_06093,16.411250270354977,107.63124884947501,781021.9848937469,1816250.5018122583,18040.98,0.0,96.07898208383826,858764.1875,15,89.983284,0,6935.733766533463,5376.300200362256,105.48000766566452,1282.4096814043808,3022.554123082283,0.9472599961671677,31.4,mountain,4G_remote,2500,1200
BTS_03693,16.47375027010499,107.609582182895,778617.3155558846,1823140.3180069372,18026.44,0.0,96.07898208383826,858764.1875,7,89.98953,0,1150.7401043382677,2327.6127180086814,14.64153636053354,9.405438608759594,2552.016645650498,0.9926792318197333,21.5,mountain,5G_macro,1000,10000
BTS_02214,16.364583603874983,107.734582182395,792134.7588131165,1811229.5326629656,18025.27,0.0,96.07898208383826,858764.1875,2,89.984085,0,1072.2166049554978,15688.843988176039,56.32032154053716,1519.0778553344842,3968.6486784339418,0.9718398392297314,35.7,mountain,4G_remote,2500,1200
BTS_04617,16.403750270384982,107.82124884871502,801339.2930629767,1815693.197505831,18002.23,0.0,96.07898208383826,858764.1875,8,89.983284,0,8547.319125918928,21801.822346733963,19.949597516740077,9776.841372506164,11119.180234902295,0.99002520124163,32.7,mountain,4G_remote,2500,1200
BTS_01103,16.43013915952665,107.80666551574126,799740.0931947018,1818593.632065812,17960.04,0.0,96.07898208383826,858764.1875,9,89.98883,0,11183.542274394107,19620.859464769263,14.27349019790772,8955.791473059257,8849.756185551192,0.9928632549010461,18.8,mountain,4G_remote,2500,1200
BTS_02698,16.348750270604977,107.734582182395,792158.3407130424,1809476.3880411454,17959.05,0.0,96.07898208383826,858764.1875,7,89.969986,0,737.4571906880296,16913.814825698682,48.40102279006844,464.16328206843565,2330.5082208019003,0.9757994886049658,25.6,mountain,4G_remote,2500,1200
BTS_01532,16.42569471517724,107.79180440398842,798158.7104085293,1818079.534475722,17950.3,0.0,96.07898208383826,858764.1875,10,89.983284,0,9791.601250424439,18151.786222647766,66.81869039086328,7306.455284204349,7479.018954092171,0.9665906548045684,22.2,mountain,4G_remote,2500,1200
BTS_06361,16.405416937044976,107.82124884871502,801336.7244935837,1815877.751149225,17948.01,0.0,96.07898208383826,858764.1875,9,89.95974,0,8640.085752356737,21750.19967642462,9.51557400869537,9791.65653638602,11212.358658329944,0.9952422129956523,34.6,mountain,4G_remote,2500,1200
BTS_06129,16.40791693703499,107.817915515395,800976.6002504379,1816149.625125108,17933.77,0.0,96.07898208383826,858764.1875,12,89.97153,0,9087.980972082014,21332.019601541877,19.943893377685207,9466.601714535103,10819.698984021239,0.9900280533111574,31.2,mountain,4G_remote,2500,1200
BTS_03820,16.416250270749185,107.80916551549882,800028.5998824694,1817059.4028815888,17931.9,0.0,96.07898208383826,858764.1875,11,89.97503,0,10293.43959963793,20193.60373899301,108.02619060666315,8711.99367363921,9590.034349879352,0.9459869046966685,25.2,mountain,4G_remote,2500,1200
BTS_05938,16.54125026983498,107.561248849755,773358.9907829056,1830547.3344954895,17921.03,0.0,96.07898208383826,858764.1875,4,89.98883,0,7197.249123007816,6106.4366319813935,9.682692661884511,1576.1397449651372,5527.24204341306,0.9951586536690578,26.5,mountain,4G_remote,2500,1200
BTS_06195,16.450416936864976,107.570415516385,774466.0823003404,1820503.3339950887,17916.53,0.0,96.07898208383826,858764.1875,4,89.979866,0,1714.9834081331837,1854.415646207078,58.19452165700314,64.52508593926571,2061.192199011156,0.9709027391714984,24.3,mountain,5G_macro,1000,10000
BTS_02178,16.410416937024983,107.812082182085,800349.286894776,1816417.7940615704,17890.61,0.0,96.07898208383826,858764.1875,9,89.98576,0,9765.324514624723,20657.32441014154,35.597316999995556,8888.428634341391,10137.65937059867,0.9822013415000023,31.4,mountain,4G_remote,2500,1200
BTS_03922,16.423750270719346,107.81083218215886,800195.2002159039,1817892.3598435456,17871.05,0.0,96.07898208383826,858764.1875,10,89.98456,0,10699.00620488295,20187.18094541767,69.14073500476306,9115.161676670394,9471.557975621357,0.9654296324976185,30.5,mountain,4G_remote,2500,1200
BTS_03775,16.402916937054986,107.83041551534502,802320.3518509398,1815614.577779512,17870.28,0.0,96.07898208383826,858764.1875,9,89.97503,0,7660.710657757276,22768.417109580634,63.26984891906052,9895.452061275768,10231.876876935827,0.9683650755404697,36.4,mountain,4G_remote,2500,1200
BTS_04228,16.34708360394498,107.72708218242501,791359.01341203,1809281.0822866599,17858.86,0.0,96.07898208383826,858764.1875,7,89.98594,0,1354.052949699756,16510.721556643406,17.90003431918305,1206.6554067498294,2228.051992714758,0.9910499828404085,21.9,mountain,4G_remote,2500,1200
