site_id,latitude,longitude,utm_x,utm_y,pop_covered,pop_unique_covered,overlap_ratio_network,total_unique_pop_network,elevation_m,slope_deg,neighbour_weight,dist_to_school_m,dist_to_hospital_m,dist_to_road_m,dist_to_residential_m,dist_to_industrial_m,site_accessibility_score,antenna_height_m,power_model_type,power_source_main,power_backup_sources,backup_duration_hr,region_type,bts_type,coverage_radius_m
BTS_06399,16.297083604144976,107.802082182125,799453.4458299438,1803853.5612532238,4609.72,0.0,81.11014941020885,1163364.75,21,89.996445,0,2114.6073558634425,26064.971825826517,15.701744121416317,6490.315728853219,5371.561633593866,0.9921491279392919,23.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06398,16.35375027058497,107.717915515795,790369.1663990477,1810006.1233255984,17069.51,0.0,81.11014941020885,1163364.75,6,89.984085,0,2007.4674098381918,15312.44920966303,60.83301874295282,2072.3255934276117,3293.9025890268163,0.9695834906285236,24.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06381,16.522916936574983,107.55541551644501,772761.8344555391,1828509.6743420884,2272.2,0.0,81.11014941020885,1163364.75,5,89.95974,0,5229.498222758142,4332.358870061452,57.13119372584629,0.0,3407.5667760979222,0.9714344031370769,23.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04269,16.42000027032739,107.58374884959707,775933.6101002747,1817153.9367035052,32199.53,0.0,81.11014941020885,1163364.75,16,89.97503,0,4512.045023022246,5310.94067930842,19.43881588946716,1103.084493595397,4214.917181062878,0.9902805920552664,28.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04684,16.116666938207235,107.62874884941589,781174.2045105288,1783631.9320409007,3228.45,13.451541900634766,81.11014941020885,1163364.75,120,89.97153,0,27214.097010761878,37961.50285975273,65.46445361318936,9511.579049330097,25039.622964190512,0.9672677731934053,37.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06293,16.390416937104984,107.607915516235,778558.1455356056,1813911.6940492352,4411.74,0.0,81.11014941020885,1163364.75,12,89.995926,0,8006.114864837319,7878.87622385636,17.802351786291123,4530.098403818445,5351.908313292074,0.9910988241068545,36.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06375,16.28291693753499,107.766248848935,795642.7210378582,1802232.635570652,2830.45,0.0,81.11014941020885,1163364.75,11,89.97153,5,3914.1363831157278,24665.876651927687,3.894440054740464,5086.894661538857,3586.3522830475617,0.9980527799726298,37.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04655,16.62458360283499,107.461248850155,762567.2830282561,1839639.5433403698,3866.1,100.19866943359375,81.11014941020885,1163364.75,4,89.95974,0,19696.523693054714,8334.930067729132,107.37555965622404,959.3762021474981,7583.876558958172,0.946312220171888,34.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00738,16.413750270344984,107.755415515645,794287.8965617863,1816703.6865150058,8875.61,7.902547836303711,81.11014941020885,1163364.75,5,89.97878,0,6797.056886058319,14769.160817009653,21.473449141585487,3258.8642120931854,5038.669938914675,0.9892632754292072,30.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00994,16.399583603734975,107.66541551600501,784690.2428828154,1815006.4856480465,26377.6,0.0,81.11014941020885,1163364.75,16,89.97503,0,9067.786469484818,7881.638689256444,13.8515419677644,781.1815221619433,2557.7232188403373,0.9930742290161177,31.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02066,16.24541693768497,107.220415517785,737324.047683119,1797369.2667593237,1205.3,0.0,81.11014941020885,1163364.75,572,89.991,0,44662.98421479552,41299.2298187661,19.265310809111753,0.0,35748.47727619889,0.9903673445954442,26.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00976,16.430416937242374,107.68916551672434,787183.2115502362,1818453.9222004102,19482.88,0.0,81.11014941020885,1163364.75,6,89.97503,0,9761.953194909696,7517.528774473775,15.88893957981817,1498.0612893804564,3718.1372816558187,0.992055530210091,38.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03328,16.55291693645499,107.467082183465,763287.5057639905,1831713.2050495248,3789.73,0.0,81.11014941020885,1163364.75,6,89.978165,0,13311.552744524057,2820.6539192532296,9.523017263814602,0.0,3470.3771910795645,0.9952384913680927,25.3,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00022,16.396250270828677,107.72666551582681,791241.3881559793,1814724.4361952173,1716.28,0.0,81.11014941020885,1163364.75,5,89.969986,5,4679.118658506938,12873.0114388018,4.0513122732547435,0.0,2754.0191421529184,0.9979743438633726,27.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04749,16.267083604264982,107.938748848245,814117.1988921561,1800736.9867760544,9788.84,0.0,81.11014941020885,1163364.75,8,89.98714,5,5472.9467135441,15340.833898722207,4.295909615326332,5029.124986735078,9794.935022230657,0.9978520451923368,26.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00757,16.29958360413498,108.01374884794501,822086.8718136449,1804453.118465035,5860.08,0.0,81.11014941020885,1163364.75,5,89.95974,0,13431.21159508876,9828.517964591041,209.63204923738925,786.4649454545853,1814.5193884073208,0.8951839753813053,32.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06357,16.097916938274984,107.387915517115,755425.0417084545,1781242.9375226793,804.92,25.70136070251465,81.11014941020885,1163364.75,499,89.99749,0,45227.89457099684,45413.53468571148,110.93456562133508,83.11144463093996,42247.436288883844,0.9445327171893325,24.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04651,16.237916938125263,107.92999884835191,813227.5026668764,1797493.6326350772,2789.43,0.0,81.11014941020885,1163364.75,27,89.978165,5,5584.510462226772,15907.240585347601,3.34212754325955,7076.038124973928,12726.658449525317,0.9983289362283703,32.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06169,16.298750270804977,108.00708218130501,821375.1933395164,1804350.3048598436,5836.74,0.0,81.11014941020885,1163364.75,6,89.95974,0,12819.43559232931,10282.95838759062,120.82494247384956,624.4533636913288,2311.4712132368795,0.9395875287630753,32.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06074,16.54458360315498,107.445415516885,760985.2670215168,1830762.3886360617,5101.53,1124.5302734375,81.11014941020885,1163364.75,4,89.97749,0,14670.273305249817,960.0739995517348,67.58845516559856,255.54322298415133,1669.4739300406552,0.9662057724172007,28.4,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_05143,16.365416937204984,107.73708218238501,792400.7623760079,1811325.4017763739,16639.15,0.0,81.11014941020885,1163364.75,4,89.98875,0,1142.6753125904113,15827.340369111138,37.95713177136254,1694.6689386283222,4173.452483694219,0.9810214341143187,31.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01248,16.64291693609499,107.417082183665,757828.6610780904,1841611.664395405,2262.22,566.531005859375,81.11014941020885,1163364.75,6,89.97503,0,24156.658746765963,10380.718904311763,21.558133704629096,0.0,5283.384434782941,0.9892209331476854,25.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_01926,16.692916935894978,107.408748850365,756872.5231942794,1847136.1153249799,6927.83,649.9887084960938,81.11014941020885,1163364.75,7,89.99195,0,29102.165847399814,15973.861414989315,43.252562107197285,389.94677512223717,10232.683446796073,0.9783737189464013,24.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01138,16.281250270874978,108.023748847905,823186.5227372568,1802438.5651041188,3979.06,1.4589649438858032,81.11014941020885,1163364.75,5,89.95974,0,14647.40373052989,7665.867063291343,40.04669228542582,2677.596162553392,3626.1003403035006,0.979976653857287,44.9,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05616,16.486250270054985,107.609582182895,778599.4216295416,1824524.2730772502,14308.74,0.0,81.11014941020885,1163364.75,6,89.983284,0,1510.5061368465147,3420.8010559123654,76.0667485478097,32.37799572506517,1718.9739448996506,0.9619666257260951,30.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04051,16.561250269754986,107.58791551631501,776178.2055124389,1832798.0990773868,3635.64,0.0,81.11014941020885,1163364.75,1,89.909966,0,9421.22886942499,8407.528817813982,89.01739455532417,73.01779677920914,5659.707142956261,0.955491302722338,28.3,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03742,16.49791693667498,107.559582183095,773241.991898879,1825747.5027087517,7596.95,0.0,81.11014941020885,1163364.75,6,89.97749,0,2425.912367560692,1755.0187495398368,24.991471853482608,61.270690623214996,1308.0566103425974,0.9875042640732586,18.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06080,16.422083603644985,107.661248849355,784212.2197907367,1817491.8307124549,9675.22,0.0,81.11014941020885,1163364.75,7,89.97878,0,8570.157589979559,5628.2984368526295,49.125546035579674,0.0,4328.735088351708,0.9754372269822101,29.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04768,16.528750269884984,107.464582183475,763053.3508386592,1829034.5242017477,2554.55,0.0,81.11014941020885,1163364.75,11,89.97153,0,12021.098103287719,3621.3556677330903,73.22610678871683,578.0701835113663,836.9480066791695,0.9633869466056416,27.3,Model_2,grid,battery;generator,28,mountain,5G_macro,1000
BTS_06472,16.251250270994984,107.23124885107502,738475.4007252102,1798027.543890697,1570.98,601.2516479492188,81.11014941020885,1163364.75,556,89.981995,0,43343.781576279354,40113.03416570005,145.59991077890604,111.9123393110817,34656.915292852376,0.927200044610547,21.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04358,16.490000270047375,107.63708218271567,781531.6412322839,1824977.6645353779,6624.8,0.38284701108932495,81.11014941020885,1163364.75,4,89.97153,0,4289.019584849707,3593.556945513018,17.12515630204133,0.0,4554.65888257366,0.9914374218489793,29.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06336,16.64625026941498,107.330415517345,748575.3083178455,1841870.8477533506,1047.73,538.8845825195312,81.11014941020885,1163364.75,8,89.9852,0,31168.490336636463,15733.528709492026,47.30362019303462,0.0,6370.080966614196,0.9763481899034827,18.9,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04729,16.41875027032498,107.64208218276501,782168.8678470827,1817095.9519697549,25937.49,0.0,81.11014941020885,1163364.75,10,89.98658,0,7117.94754077292,4843.585353960315,18.482079308719964,383.16184119453516,2941.9937596846853,0.99075896034564,20.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06379,16.42541693696498,107.46208218348501,762925.8923689101,1817591.6654688509,650.6,1.5033140182495117,81.11014941020885,1163364.75,39,89.98456,0,12173.905002512438,12750.697961346295,32.68475970079767,6165.771306188298,6719.862759289784,0.9836576201496011,19.9,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03767,16.086250271654983,107.36041551722501,752496.8141502478,1779917.6576971668,1521.56,0.0,81.11014941020885,1163364.75,613,89.990234,5,47714.436430598944,47904.9021034385,4.590611590076315,1.721214284310326,44680.0862978502,0.9977046942049619,24.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06063,16.316250270734987,107.980415514745,818494.728160738,1806246.4735551153,3219.94,0.0,81.11014941020885,1163364.75,8,89.99704,5,9429.296904310384,13708.4730193425,0.5065654604396669,1729.1227949366505,4165.259246873318,0.9997467172697801,26.9,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05869,16.41458360367498,107.598748849605,777544.167675396,1816574.7357101194,17588.1,0.0,81.11014941020885,1163364.75,27,89.979866,0,5177.622230859219,5741.225695378485,52.390314976549384,1815.064715982274,3342.0304354722202,0.9738048425117253,35.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06465,16.58458360299498,107.443748850225,760753.422961416,1835188.4329783148,2698.2,233.04200744628906,81.11014941020885,1163364.75,9,89.99405,0,17501.289852750448,3626.79558241727,276.957262948673,574.6537430148646,4348.875361116881,0.8615213685256635,30.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00367,16.440357414139317,107.78666551590973,797587.1647090323,1819695.5638941333,15203.44,0.0,81.11014941020885,1163364.75,15,89.98594,5,10849.7368861965,17341.82159414943,1.0120094607195322,7370.484565990428,6526.729931496971,0.9994939952696402,32.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06378,16.404583603714983,107.759582182295,794747.0229918424,1815694.7468447487,9261.98,77.61650085449219,81.11014941020885,1163364.75,3,89.97878,0,6002.777309309817,15556.527259039043,138.56983188311673,3256.9893840480577,6110.563518011477,0.9307150840584416,25.9,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06451,16.495416936684975,107.454582183515,762030.4238380827,1825331.2908887698,694.2,21.137367248535156,81.11014941020885,1163364.75,12,89.969986,0,11784.952956925452,6433.429846422868,43.78626677656346,845.8041441196592,681.3877019223092,0.9781068666117183,41.8,Model_2,grid,battery;generator,28,mountain,5G_macro,1000
BTS_04439,16.133750271464972,107.685415515925,787214.4422116341,1785601.5180980496,5199.07,0.0,81.11014941020885,1163364.75,62,89.98576,0,22511.60605528349,36632.12502014071,42.15364117597862,3462.3405413863543,21160.977222831956,0.9789231794120107,31.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06006,16.37458360383498,107.862082181885,805749.3367381603,1812524.5966797974,15090.34,0.0,81.11014941020885,1163364.75,9,89.909966,0,3221.687762133405,26968.175831198812,75.69863025969535,5324.874513447629,5736.566300200027,0.9621506848701523,27.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02760,16.35625027057498,107.896248848415,809430.8384058791,1810546.188442599,11166.89,92.13719177246094,81.11014941020885,1163364.75,6,89.98763,0,953.915837944087,23574.800034970824,71.18389251520135,1168.472997376389,1577.178627890532,0.9644080537423994,29.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02460,16.6940836028237,107.39408218485393,755306.1294429381,1847246.4182807552,1764.55,73.44723510742188,81.11014941020885,1163364.75,9,89.93634,0,30119.82542089318,16502.56414961477,53.81251134658154,0.0,9904.899989869178,0.9730937443267093,28.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04451,16.462916937230155,107.70833218256632,789183.1610542422,1822079.7474118017,7077.93,0.0,81.11014941020885,1163364.75,8,89.98847,5,11750.472437613056,8848.513816597688,2.2086055092932773,1447.1554681877271,1526.4569026093932,0.9988956972453533,34.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00674,16.25875027096498,107.204582184515,735615.1257940646,1798826.789433283,4360.14,6.872962951660156,81.11014941020885,1163364.75,621,89.99635,0,45257.33614566339,41110.54688682571,298.91589785135363,879.5949043693771,35260.74869172956,0.8505420510743231,21.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06448,16.268750270924983,107.931248848275,813312.2961613906,1800910.0318902968,8804.05,0.0,81.11014941020885,1163364.75,7,89.97153,0,4673.230148620157,16164.113904865753,112.89576445944985,5502.5785402456195,9402.016254743143,0.943552117770275,25.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03484,16.502083603324984,107.467082183465,763356.4821962721,1826085.6242955863,4760.66,0.0,81.11014941020885,1163364.75,13,89.97503,0,10647.998657123127,6199.818522374232,11.88987617272449,712.6802888215457,257.81076753391216,0.9940550619136378,25.6,Model_2,grid,battery;generator,28,mountain,5G_macro,1000
BTS_03933,16.369583603854984,107.741248849035,792839.9473530147,1811792.7626413929,13457.86,0.0,81.11014941020885,1163364.75,8,89.990234,0,1677.1247399072672,15871.766788925197,9.48270986533559,1963.6935085303126,4441.909569191038,0.9952586450673322,30.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02114,16.621250269933576,107.52999884994185,769910.193491879,1839362.0091968295,2112.17,0.0,81.11014941020885,1163364.75,8,89.981995,0,16436.879723962786,12238.623385553925,36.884578872287996,0.0,12922.48810854305,0.981557710563856,25.8,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03183,16.684583602594987,107.347082183945,750304.0233489918,1846135.13769294,6339.6,408.61138916015625,81.11014941020885,1163364.75,4,89.98456,0,32616.93097713204,17760.034647497992,145.045828968529,608.9425020638527,9082.734941338316,0.9274770855157355,29.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00333,16.251250270994984,107.86791551519501,806565.1166241124,1798876.046633245,6840.84,1.2699849605560303,81.11014941020885,1163364.75,49,89.99796,0,2755.9105607427737,22605.164722300524,141.9818424097365,11224.759910034747,12001.5383622599,0.9290090787951317,35.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00416,16.516250270351104,107.30333218417636,745850.3107292149,1827446.8875564707,691.77,498.22845458984375,81.11014941020885,1163364.75,18,89.96817,0,28097.74565076052,15191.049526170584,68.57375599216849,38.37158345959029,7054.514790467429,0.9657131220039158,25.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00189,16.349500274888097,107.90783217691849,810679.9727003844,1809816.3815470196,2809.29,0.0,81.11014941020885,1163364.75,9,89.97153,5,1004.5827225783514,22130.216520432907,1.8456012218307754,0.0,360.32057450816694,0.9990771993890846,19.3,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06355,16.51958360325499,107.567082183065,774012.5268652719,1828156.4802465667,26765.35,0.0,81.11014941020885,1163364.75,1,89.96817,0,4814.335521010855,3639.2965073283203,163.8078478727405,988.757441773929,3566.9813889086076,0.9180960760636298,30.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06471,16.498750270004987,107.52874884988502,769947.4806300164,1825798.2049642114,24627.18,8.077216148376465,81.11014941020885,1163364.75,4,89.97503,0,4434.340474978546,4747.161198290707,10.379003695634621,563.467643650247,1723.5422706837114,0.9948104981521827,22.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04220,16.56958360305498,107.551248849795,772251.2796769891,1833670.6223328426,2661.3,0.0,81.11014941020885,1163364.75,2,89.979866,0,10408.928167499855,9396.801151171447,128.6372763742992,104.64900902861574,8495.987618267922,0.9356813618128504,23.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06466,16.426250270294982,107.753748848985,794090.9558351082,1818085.3515493385,9108.47,0.0,81.11014941020885,1163364.75,7,89.95974,0,8087.65753339411,14180.91185179112,104.06055645942622,4073.167037373126,3905.1099895849125,0.9479697217702869,22.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05606,16.58375026966499,107.428748850285,759153.1958530364,1835076.7324722086,480.91,0.0,81.11014941020885,1163364.75,10,0.0,0,18641.23157696667,3743.4129896237073,60.84390125345625,0.0,3893.38252347908,0.9695780493732719,23.8,Model_1,grid,battery,8,urban,5G_macro,1000
BTS_01796,16.572708603283925,107.51729051713501,768621.1682365988,1833970.8270623782,10067.93,0.0,81.11014941020885,1163364.75,6,89.98953,0,11745.289786096651,8496.280969440757,7.41792458928349,0.0,7800.797849226351,0.9962910377053582,23.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02041,16.521250271025387,107.59541551645435,777036.2094283556,1828379.7971334578,24724.11,0.0,81.11014941020885,1163364.75,5,89.981995,0,4930.882571941519,4574.343217678554,44.046646134251624,1024.7816606439312,3104.6968917317017,0.9779766769328742,28.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03560,16.421666936987315,107.69708218247409,788042.0869947413,1817496.3552604103,20159.58,0.0,81.11014941020885,1163364.75,8,89.97503,0,8497.244965166945,8712.262954304517,81.45049768357141,1230.6182695803102,2849.0820492357966,0.9592747511582143,26.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00973,16.332083604004982,107.655415516045,783719.1711535193,1807518.938794342,1459.35,0.0,81.11014941020885,1163364.75,43,89.99584,0,9050.658296207432,14463.74829558232,36.377239113032715,8052.96538361359,6632.943556387058,0.9818113804434836,23.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03837,16.522500269917504,107.47458218336993,764129.7499993123,1828355.708599097,7910.07,0.0,81.11014941020885,1163364.75,18,89.98946,0,10752.080883045492,4872.393979056046,55.07257637494863,0.0,675.1279912646812,0.9724637118125257,23.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04083,16.410416937024983,107.687082182585,786989.9682102117,1816236.5303567222,8623.36,0.0,81.11014941020885,1163364.75,9,89.981995,5,8097.8443062984215,8526.964515184292,3.8884071147408097,0.0,1628.3727209141823,0.9980557964426297,19.3,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04723,16.687916935914984,107.451248850195,761413.8965700641,1846637.8567298113,312.56,54.365997314453125,81.11014941020885,1163364.75,9,89.98714,0,26300.908121308108,15094.674267441325,58.273955273059364,63.006006605255564,11421.569685383738,0.9708630223634703,30.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06328,16.110416938224976,107.408748850365,757638.4617969368,1782652.565736929,527.11,47.714698791503906,81.11014941020885,1163364.75,486,89.99591,0,43036.56721206504,43218.37663019212,9.205232570697394,0.0,40100.836303979755,0.9953973837146513,22.3,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04853,16.472083603444982,107.562082183085,773545.3398386587,1822890.8098286607,32711.11,0.0,81.11014941020885,1163364.75,7,89.98847,0,476.44040605527937,1337.9043946053694,16.932841268795887,93.07673375110465,2117.092872481711,0.991533579365602,24.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06085,16.48875027004498,107.63541551612501,781355.4120692981,1824836.939644101,7316.31,0.0,81.11014941020885,1163364.75,4,89.981995,0,4075.2090766258125,3404.7749615067887,121.88623206691427,64.2028633476683,4384.573348272802,0.9390568839665429,20.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03046,16.279583604214984,107.23291551773501,738619.3597595445,1801165.662162366,6125.27,0.0,81.11014941020885,1163364.75,613,89.99769,0,41466.34833022117,37444.01067399684,103.4551089865561,80.3776134615903,31774.807859192802,0.948272445506722,26.9,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_05855,16.645416936084978,107.386248850455,754534.7737585745,1841848.8913407363,4579.33,1337.6220703125,81.11014941020885,1163364.75,7,89.990234,0,26595.678540514582,11867.231966705136,843.9351680035157,850.0661149896578,4475.538996835595,0.5780324159982422,35.4,Model_3,grid,battery;generator;solar,48,mountain,4G_remote,2500
BTS_02470,16.39875027040498,107.673748849305,785582.080196039,1814925.943084936,26740.33,0.0,81.11014941020885,1163364.75,14,89.969986,0,8279.709008499367,8469.115837319692,12.94121989231154,600.9394414524018,1691.4326804357704,0.9935293900538442,26.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01096,16.414583603674984,107.549582183135,772290.2478906583,1816507.986710591,4269.33,0.0,81.11014941020885,1163364.75,11,89.979866,0,6148.586519725446,6328.621935575672,40.24342377312745,2154.5531683766153,3499.014665114314,0.9798782881134362,28.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06432,16.368750270524988,107.81708218206501,800947.746424737,1811811.3944977415,5964.41,0.0,81.11014941020885,1163364.75,3,89.98883,0,7090.383280851602,22800.018077989516,64.98347133951857,8219.061405720513,8900.091752670198,0.9675082643302407,30.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05202,16.469583603454986,107.554582183115,772747.6408503581,1822603.8784289376,17093.35,0.0,81.11014941020885,1163364.75,3,89.93634,0,1173.6120799989321,2032.2331264041377,29.660233267974483,83.94992619362773,1975.4039513313564,0.9851698833660127,27.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06431,16.70041693586498,107.440415516905,760241.0425805333,1848007.5047813633,1234.34,2.0388009548187256,81.11014941020885,1163364.75,5,89.98576,0,28061.798961184395,16436.403478701577,175.6473703789483,733.7613623473426,12103.982864943997,0.9121763148105259,32.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02699,16.565416936404983,107.554582183115,772613.0568711287,1833213.8432123642,2822.38,0.0,81.11014941020885,1163364.75,4,89.97503,0,9912.172442916386,8869.21560098006,26.946055069544233,0.0,8056.458209938356,0.9865269724652279,21.0,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03366,16.614583602874983,107.461248850155,762580.8933868723,1838532.4744001012,1252.98,0.0,81.11014941020885,1163364.75,9,89.9852,0,18783.583105851092,7272.745341690412,25.548692562492743,0.0,7261.499144870556,0.9872256537187536,26.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06430,16.45625027017498,107.768748848925,795648.4872776982,1821429.0632714687,9230.32,0.0,81.11014941020885,1163364.75,7,89.95499,0,11714.363760444365,15300.756294982935,16.56020077983415,5537.577225366899,4588.052024985649,0.9917198996100829,31.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04117,16.552083603124984,107.45041551686501,761509.0424835944,1831599.1795425692,4341.68,0.0,81.11014941020885,1163364.75,6,89.95974,0,14673.829941599677,1039.0264746687133,33.48505180439524,234.4706515976018,2347.010209082921,0.9832574740978024,24.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06377,16.264583604274982,107.772082182245,796294.1152402163,1800211.0972588835,2016.67,2.8951809406280518,81.11014941020885,1163364.75,14,89.979866,0,5429.1191263087885,26666.128255017444,54.85469783269067,7188.903591955028,5708.480077044201,0.9725726510836546,31.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03740,16.41375027034498,107.471248850115,763921.070525994,1816312.0274655423,1466.45,1.133113980293274,81.11014941020885,1163364.75,39,89.97153,0,12010.080378474355,12401.100309645015,45.696811463524035,7223.9146789643855,7919.214406728407,0.9771515942682379,24.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01837,16.517916938676446,107.53333218350994,770410.349195471,1827926.3127979802,7222.24,0.0,81.11014941020885,1163364.75,7,89.969986,0,5601.345379661642,5322.909021898506,30.038598574087906,0.0,3152.5027363208806,0.9849807007129561,18.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02937,16.390416937104984,107.71374884914502,789869.4942319228,1814060.0329280968,14029.84,6.072146415710449,81.11014941020885,1163364.75,6,89.97153,0,4612.659257955738,12135.314824681245,18.309195543672722,383.8721345621145,1251.3671126365748,0.9908454022281636,20.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01408,16.489583603374978,107.753748848985,793995.3922737769,1825098.0770938427,7595.29,0.0,81.11014941020885,1163364.75,26,89.981995,0,15003.337056936805,14091.936220633681,14.664922657517032,5706.152590177549,5256.04809502735,0.9926675386712415,28.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06376,16.686250269254984,107.454582183515,761771.8344895999,1846457.720206705,93.5,0.0,81.11014941020885,1163364.75,6,89.982346,0,25975.987409515463,14941.808797115407,6.895134377707349,0.0,11460.691650173962,0.9965524328111464,22.2,Model_1,grid,battery,8,mountain,5G_small,300
BTS_02599,16.387083603784983,107.86291551521501,805818.9001898065,1813910.0447267392,11835.56,0.0,81.11014941020885,1163364.75,11,89.98594,0,3810.5731466064053,26601.444057563847,169.96515920051178,6103.739922392789,6368.031864145795,0.9150174203997441,23.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06374,16.49375027002499,107.68624884925501,786778.3034644462,1825462.1798327619,8073.94,4.654839038848877,81.11014941020885,1163364.75,10,89.95974,0,9474.146216645215,7508.586421691801,394.8490414693139,2140.455027159574,5647.94704579138,0.802575479265343,24.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02889,16.42125027031498,107.571248849715,774596.1451411089,1817275.3309421635,28257.43,0.0,81.11014941020885,1163364.75,8,89.99331,0,4739.467906913371,5061.390169099834,62.87827863328846,1038.3784896358436,3558.08888795739,0.9685608606833558,33.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
